code,date,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
SI,2000-01-01T00:00:00,83.89473684210526,16.676312997922484,16.526315789473685,9.674527958927515,95.0,36.46459470043054,117.3157894736842,41.863604760086915,7.578947368421052,6.954740904780823,2.526315789473684,7.42644240424887,3.0721052631578947,1.5151662136448136,91.89473684210526,7.8662057551564315,5985.421052631579,1740.2357540092557,,,,,56.17368421052631,22.83110553864966,50.810526315789474,5.328215746470448,59.93684210526315,6.554151400814246
SI,2001-01-01T00:00:00,84.36842105263158,17.47127969082653,13.631578947368421,6.220133316861637,102.47368421052632,38.705969136344144,104.73684210526316,39.61038318598233,5.7368421052631575,6.870566087490397,1.4210526315789473,7.862115840985556,2.667894736842105,0.9048301187845424,89.6842105263158,8.138063048136125,5407.684210526316,1819.3859480797848,,,,,51.007894736842104,16.930525219570903,49.28947368421053,5.592246093857907,58.031578947368416,6.693699577594418
SI,2002-01-01T00:00:00,90.15789473684211,16.40888363016521,14.052631578947368,6.141603882180456,89.84210526315789,44.27472712494459,101.78947368421052,39.25073098734513,2.526315789473684,3.1862276729112957,6.473684210526316,5.378645234759726,2.521578947368421,1.1671725720155943,89.47368421052632,7.611164468161456,6032.0,1720.4982159569681,,,,,52.84157894736842,14.461054311939549,50.28421052631579,5.429882662728001,58.531578947368416,6.497097867644781
SI,2003-01-01T00:00:00,70.0,13.755806854642232,11.105263157894736,5.743544558333927,119.05555555555556,35.391046096305914,124.55555555555556,34.81585545192984,20.0,14.824463089176382,-1.1111111111111112,8.66968273311143,2.9105263157894736,1.1819685730180558,95.83333333333333,8.233718336636178,6013.222222222223,1791.838935630608,,,,,41.322631578947366,13.688724005994157,49.8,5.47851418242746,59.51111111111111,6.621967797893605
SI,2004-01-01T00:00:00,90.26315789473684,12.328116487945382,17.473684210526315,8.494236091822838,113.38888888888889,38.89070490624431,98.83333333333333,37.11072462716056,1.7222222222222223,2.6525360906910014,4.111111111111111,8.10148053926593,2.7468421052631578,1.0605661623846585,88.72222222222223,7.857596965062508,6406.764705882353,1826.5282139010253,,,,,57.470555555555556,17.68688662531459,48.2764705882353,5.552761634061549,56.6764705882353,6.59047887218417
SI,2005-01-01T00:00:00,90.21052631578948,13.243778192748227,14.210526315789474,5.769449688454032,127.05263157894737,32.75578606090588,92.42105263157895,35.10827029739366,2.736842105263158,3.6944719253253973,-2.3684210526315788,8.635910338141604,2.5668421052631576,0.5836765907359139,89.3157894736842,6.984527595406446,6280.333333333333,1809.5733328767926,,,,,53.45368421052632,12.784806612419255,47.56842105263158,5.46718012137264,56.026315789473685,6.544449905179466
SI,2006-01-01T00:00:00,74.6842105263158,11.160708020048359,11.789473684210526,4.790951510323289,111.5,35.47202709012205,103.63157894736842,39.544925965168325,8.105263157894736,8.458360340463322,-0.1111111111111111,7.513821686723027,2.633157894736842,0.7759800443566612,91.3157894736842,7.746344166974277,6768.111111111111,1858.387912677794,,,,,44.666315789473686,11.487734140051925,48.91111111111111,5.3542604134617315,57.99473684210527,6.41348177965851
SI,2007-01-01T00:00:00,79.47368421052632,13.570263327718651,12.368421052631579,4.399627841783761,94.05555555555556,45.95198545569344,117.66666666666667,41.306601096164364,7.111111111111111,5.004573072099849,12.11111111111111,7.0200459935554544,3.513157894736842,2.135126987198183,94.5,8.190740826940969,5001.578947368421,1748.6112367561695,,,,,47.769473684210524,10.944047328562892,50.68888888888889,5.512754077259375,60.0,6.7424031324150295
SI,2008-01-01T00:00:00,96.63157894736842,18.32487843317503,14.526315789473685,8.415385520003964,94.22222222222223,44.1835150993665,103.5,33.579142686039674,2.611111111111111,4.0020419624587955,11.555555555555555,5.690262293367526,2.7794736842105263,1.0176250875019985,87.72222222222223,7.184997077698496,6072.555555555556,1835.6965731015384,,,,,57.37842105263158,19.023581057658674,50.30555555555556,5.636381006432513,58.84444444444445,6.7675890417421565
SI,2009-01-01T00:00:00,90.25,16.312329853922098,13.4,6.361065782927955,102.42105263157895,37.460076213770854,120.6842105263158,42.720087171648146,3.473684210526316,6.167733430727582,-1.1578947368421053,7.112298877412101,3.6005263157894736,1.7477333692026829,88.15789473684211,7.31257028756143,5973.705882352941,1961.1493685051723,,,,,54.72736842105263,17.734291278043873,49.857894736842105,5.598046860733731,58.55263157894737,6.837020827902284
SI,2010-01-01T00:00:00,103.25,17.408029000556343,15.85,8.380899336241344,111.35,37.85050232580526,92.2,32.37055191959117,5.25,4.27815749814653,1.95,7.5635900693283284,4.0795,1.3080820632554084,90.9,8.136338242723197,6105.55,1809.1748475333632,,,,,63.9495,21.362380232795374,48.195,5.50879440435688,56.120000000000005,6.5611776863288
SI,2011-01-01T00:00:00,60.2,10.262860994355993,11.95,4.032434291565018,113.9,35.143165840077046,131.85,43.151233439710865,7.8,6.287832862382966,10.2,5.727128425310542,2.968,1.2328341332068966,92.45,6.886103473854541,6048.65,1770.8216135009493,,,,,39.689499999999995,11.769498703718952,50.135000000000005,5.035795552055828,59.57000000000001,6.331383818142095
SI,2012-01-01T00:00:00,,,,,105.88888888888889,45.048430728618186,112.8,29.752310834622577,11.2,8.843076387773657,-1.8888888888888888,8.992280640144141,,,94.4,3.646916505762095,8045.0,3305.424783594387,,,,,,,49.85,2.212841310773701,59.44,3.4832456129305625
SI,2013-01-01T00:00:00,102.65,16.410122036814897,13.35,7.328926107878075,100.5,36.57364596191318,107.4,35.817373026595845,13.9,8.1104221448961,9.5,7.633030714908518,2.6005,0.8906323891660232,97.9,8.540306909313221,5931.333333333333,639.0532059226367,,,,,57.559000000000005,16.796769708237917,49.79,5.37596013456397,57.95,6.434978427968587
SI,2014-01-01T00:00:00,109.55,16.145636529643802,21.95,8.852445395125814,62.5,49.07084030685691,104.85,44.44070561759201,1.6,1.8467610337532774,7.2,8.847241615923368,3.5814999999999997,1.401718024801219,88.85,7.659016014853962,5192.55,1774.2721999382404,,,,,72.136,20.21569307037949,51.69500000000001,5.48696781378146,59.625,6.553092881669654
SI,2015-01-01T00:00:00,67.6,12.483251937991492,12.1,4.72284481619868,103.1,39.790107207432186,108.4,35.64651012666635,14.9,10.900989815029112,8.45,7.535704486327948,3.163,0.8624878336289125,92.7,7.787304107530274,5461.55,1812.9064908971013,,,,,44.233,12.14549260122107,51.114999999999995,5.072762664725364,60.105,6.213268908257212
SI,2016-01-01T00:00:00,91.72222222222223,14.045328114005217,15.0,6.333849308187206,99.11111111111111,43.21613109624813,115.22222222222223,37.56963034397606,4.444444444444445,7.204755147263933,10.555555555555555,6.608570391119329,2.9855555555555555,1.5840648464972944,88.83333333333333,7.366458164026518,5489.666666666667,1752.9695477372443,,,,,55.547222222222224,17.318164827906447,50.65555555555555,5.605797652454236,59.53333333333333,6.701009581530588
SI,2017-01-01T00:00:00,75.70588235294117,15.05309231471375,19.352941176470587,8.674251959611475,105.58333333333333,47.69116238567655,112.07692307692308,41.41348721222258,13.076923076923077,11.06391686566093,1.0833333333333333,7.391128998927557,3.158823529411765,1.6221740132956652,94.38461538461539,9.412212470495106,5943.571428571428,1907.0232427402786,,,,,56.561764705882354,20.43520315390029,49.76666666666667,6.584048676133629,59.2,7.648420316204739
SI,2018-01-01T00:00:00,87.0,14.949916387726052,12.352941176470589,6.184063959794037,97.3529411764706,36.16963708774009,136.41176470588235,43.090107367482574,6.294117647058823,7.888002803960842,-0.4117647058823529,9.880908507884104,2.968235294117647,0.9935053805473179,89.58823529411765,7.7059946107674175,5680.625,1981.9048707409413,,,,,50.89,15.250613102429691,51.57058823529412,5.8337128728069,60.3,6.848266203938044
SI,2019-01-01T00:00:00,90.70588235294117,15.607549078420162,17.235294117647058,8.004134960792967,95.875,41.91399925243753,117.375,38.82761045098363,7.5,6.841052550594828,10.6875,6.300462945953522,3.2470588235294118,1.787224680565801,93.0625,6.932712311931026,5547.25,1876.3645878844193,,,,,59.56,18.203070139402314,51.11333333333334,5.879123679435163,60.5,6.948477051364084
SI,2020-01-01T00:00:00,81.72222222222223,12.484369312231317,15.833333333333334,6.793162652515352,100.05555555555556,41.25882753633703,116.58823529411765,45.50145440468004,3.5294117647058822,4.556830683968074,15.944444444444445,6.530221347678285,2.9927777777777775,0.8792764776695705,89.17647058823529,7.576569920795678,5332.470588235294,1794.290915572467,,,,,54.349444444444444,16.161645035745522,50.870588235294115,5.519823899578039,60.3764705882353,6.803999688764389
SI,2021-01-01T00:00:00,82.66666666666667,11.666946775348878,12.166666666666666,6.2426427284679775,111.77777777777777,42.13641090770554,112.22222222222223,36.04010112206802,9.333333333333334,8.443584407528524,9.166666666666666,7.883340587817414,2.4583333333333335,0.8694234059556536,91.05555555555556,8.170767277832402,5919.0,1879.9609038488009,,,,,49.46722222222222,12.604134618335532,49.605555555555554,5.663969946561823,58.92777777777778,6.875943191391406
SI,2022-01-01T00:00:00,78.44444444444444,10.376569886739027,10.944444444444445,4.56936373769043,102.94117647058823,37.091897006346436,132.41176470588235,40.21513835536534,14.235294117647058,11.020035230006673,12.294117647058824,7.5726869891270505,3.0933333333333333,1.8162922801847787,95.29411764705883,8.708937262105762,5780.833333333333,1723.4190794839806,,,,,44.772777777777776,12.882447157711995,52.06470588235294,5.625271235290633,61.811764705882354,6.871943170688802
SI,2023-01-01T00:00:00,110.0,24.041630560342615,28.5,7.7781745930520225,,,,,,,,,4.345,1.0111626970967629,,,5291.882352941177,1864.1018240144817,,,,,93.53,31.28240399969287,,,,
SN,1995-01-01T00:00:00,123.0,,30.0,,,,,,,,,,7.83,,,,,,,,,,102.41,,,,,
SN,1996-01-01T00:00:00,131.0,,29.0,,,,,,,,,,3.54,,,,,,,,,,97.3,,,,,
SN,1997-01-01T00:00:00,66.0,,14.0,,,,,,,,,,2.8,,,,,,,,,,45.7,,,,,
SN,1998-01-01T00:00:00,135.0,,41.0,,,,,,,,,,3.31,,,,,,,,,,106.71,,,,,
SN,2003-01-01T00:00:00,119.0,,24.0,,,,,,,,,,7.64,,,,,,,,,,95.43,,,,,
SN,2004-01-01T00:00:00,93.0,,18.0,,,,,,,,,,7.0,,,,,,,,,,82.83,,,,,
SN,2005-01-01T00:00:00,104.0,,25.0,,,,,,,,,,5.27,,,,,,,,,,76.82,,,,,
SN,2006-01-01T00:00:00,125.0,,35.0,,,,,,,,,,7.79,,,,,,,,,,108.61,,,,,
SN,2007-01-01T00:00:00,126.0,,30.0,,,,,,,,,,5.87,,,,,,,,,,103.75,,,,,
SN,2008-01-01T00:00:00,110.0,,33.0,,,,,,,,,,5.27,,,,,,,,,,90.88,,,,,
SN,2009-01-01T00:00:00,116.0,,22.0,,,,,,,,,,3.41,,,,,,,,,,75.83,,,,,
SN,2010-01-01T00:00:00,113.0,,23.0,,,,,,,,,,4.77,,,,,,,,,,80.31,,,,,
SN,2011-01-01T00:00:00,116.0,,29.0,,,,,,,,,,8.51,,,,,,,,,,99.49,,,,,
SN,2012-01-01T00:00:00,112.0,,27.0,,,,,,,,,,3.12,,,,,,,,,,79.96,,,,,
SN,2013-01-01T00:00:00,125.0,,36.0,,,,,,,,,,5.48,,,,,,,,,,110.81,,,,,
SN,2014-01-01T00:00:00,89.0,,21.0,,,,,,,,,,2.54,,,,,,,,,,61.16,,,,,
SN,2015-01-01T00:00:00,78.0,,14.0,,,,,,,,,,2.42,,,,,,,,,,49.95,,,,,
SN,2016-01-01T00:00:00,111.0,,23.0,,,,,,,,,,2.97,,,,,,,,,,77.99,,,,,
SN,2017-01-01T00:00:00,127.0,,24.0,,,,,,,,,,2.75,,,,,,,,,,78.19,,,,,
SN,2018-01-01T00:00:00,108.0,,24.0,,,,,,,,,,3.23,,,,,,,,,,68.02,,,,,
SN,2019-01-01T00:00:00,65.0,,19.0,,,,,,,,,,3.57,,,,,,,,,,51.05,,,,,
SN,2020-01-01T00:00:00,120.0,,21.0,,,,,,,,,,2.36,,,,,,,,,,73.29,,,,,
SP,1995-01-01T00:00:00,44.922077922077925,27.583731968492547,3.896103896103896,5.0901980511164675,24.36111111111111,28.968319536628506,187.35064935064935,59.111127778146596,23.766233766233768,22.24143602419409,28.98611111111111,9.863138168082797,1.6923376623376625,0.7253672320459772,100.53246753246754,7.171919686462167,2735.231884057971,1374.972600207509,,,,,20.582727272727272,16.15191276243057,60.57361111111111,5.212633436142725,70.06493506493507,5.092299817365279
SP,1996-01-01T00:00:00,65.66666666666667,27.38369344457878,7.833333333333333,7.808115436305144,3.8333333333333335,3.9200340134578764,159.0,63.86704940734306,23.0,26.229754097208,30.0,4.795831523312719,1.8539999999999999,0.5965567869029736,99.4,4.037325847637271,2119.6,1029.1493088954585,,,,,33.778000000000006,20.040732771034097,61.32000000000001,4.026412795529041,69.0,5.180733538795446
SP,1997-01-01T00:00:00,40.0,,0.0,,0.0,,213.0,,0.0,,46.0,,0.86,,89.0,,924.0,,,,,,13.43,,66.6,,72.0,
SP,1998-01-01T00:00:00,18.0,,1.0,,0.0,,193.0,,4.0,,41.0,,1.06,,97.0,,899.0,,,,,,7.82,,66.0,,71.4,
SP,1999-01-01T00:00:00,23.0,,1.0,,0.0,,195.0,,9.0,,41.0,,1.48,,102.0,,1217.0,,,,,,10.52,,66.1,,71.8,
SP,2000-01-01T00:00:00,52.732394366197184,31.619595075783927,3.8732394366197185,5.999832324954205,31.014492753623188,33.2129903508814,167.5,57.063592799511014,28.485714285714284,27.884203027303986,27.231884057971016,10.608189022604234,1.6983098591549295,0.8947657090234659,97.68571428571428,6.094765768448917,3185.4057971014495,1553.7716665361759,,,,,24.05098591549296,19.385500778743268,59.15217391304348,5.518914234000257,68.82285714285715,5.277218509469489
SP,2001-01-01T00:00:00,44.5,23.41522426270411,4.166666666666667,3.270622218625945,28.416666666666668,40.387798187376376,169.72727272727272,52.64805962063732,37.09090909090909,35.21492452201068,22.90909090909091,12.340620287931603,1.8072727272727271,0.7377274687727291,98.45454545454545,8.641338280192901,2983.7272727272725,1811.047878489638,,,,,21.049090909090907,12.06164205615923,59.527272727272724,6.366488971024909,68.60909090909091,7.164698813691275
SP,2002-01-01T00:00:00,22.0,,4.0,,0.0,,207.0,,5.0,,44.0,,3.13,,92.0,,1208.0,,,,,,14.43,,66.0,,72.0,
SP,2003-01-01T00:00:00,45.0,,7.0,,0.0,,193.0,,20.0,,39.0,,3.43,,96.0,,1100.0,,,,,,25.72,,66.8,,72.7,
SP,2004-01-01T00:00:00,27.0,,3.0,,0.0,,177.0,,12.0,,39.0,,2.46,,98.0,,1203.0,,,,,,16.21,,65.9,,71.7,
SP,2005-01-01T00:00:00,39.22222222222222,23.891944249055996,2.9753086419753085,3.3688844913486404,47.22666666666667,40.691181504746844,179.0,47.61415869369225,35.25333333333333,29.5722172999597,21.88,12.130996706004046,1.700246913580247,0.8849462911790776,99.42666666666666,5.835986526607028,3168.3150684931506,1480.543564565171,,,,,17.83975308641975,12.468288372437959,59.181081081081075,5.387267477121228,69.00533333333333,5.01381586713648
SP,2006-01-01T00:00:00,38.0,4.242640687119284,2.5,1.7320508075688772,9.25,11.926860441876562,206.5,27.160019636713567,42.5,34.684290392049256,33.0,8.041558721209878,1.905,1.144304737966829,101.66666666666667,4.72581562625261,2359.0,1045.056936247973,,,,,17.63,2.1799770640995275,63.5,2.861817604250838,72.3,3.439476704383969
SP,2007-01-01T00:00:00,38.0,,6.0,,0.0,,186.0,,6.0,,35.0,,3.42,,98.0,,1117.0,,,,,,22.24,,65.7,,71.5,
SP,2008-01-01T00:00:00,45.0,,7.0,,0.0,,195.0,,18.0,,43.0,,3.65,,96.0,,1003.0,,,,,,30.27,,66.4,,72.3,
SP,2009-01-01T00:00:00,28.0,,1.0,,0.0,,217.0,,16.0,,41.0,,1.87,,104.0,,1349.0,,,,,,10.68,,67.2,,73.2,
SP,2010-01-01T00:00:00,61.17857142857143,24.69435363699672,5.469879518072289,5.147429738436101,37.25,42.28289646338497,163.0253164556962,62.03927099613522,33.49367088607595,28.723649426071088,24.223684210526315,11.372010885456772,2.134698795180723,1.1959814189654978,98.58227848101266,7.260019769233359,3242.08,1838.1629692771048,,,,,28.949518072289155,14.562257338383484,58.372368421052634,6.72907321373378,67.52025316455696,6.666032913726191
SP,2011-01-01T00:00:00,32.0,,1.0,,0.0,,197.0,,12.0,,43.0,,1.07,,98.0,,1002.0,,,,,,10.77,,66.8,,72.4,
SP,2012-01-01T00:00:00,22.0,,4.0,,0.0,,187.0,,14.0,,39.0,,2.09,,102.0,,1336.0,,,,,,14.07,,66.3,,72.1,
SP,2013-01-01T00:00:00,32.0,,1.0,,0.0,,204.0,,3.0,,41.0,,1.13,,92.0,,1033.0,,,,,,10.17,,66.1,,71.6,
SP,2014-01-01T00:00:00,30.0,,0.0,,0.0,,213.0,,7.0,,39.0,,0.95,,97.0,,1021.0,,,,,,8.83,,67.2,,73.0,
SP,2015-01-01T00:00:00,39.25,21.768704739237386,2.988095238095238,3.413276868168216,28.0,31.39070918881292,189.9102564102564,55.5249296759376,38.76923076923077,30.504384644137346,28.384615384615383,10.107513945666271,1.7772619047619047,0.9153935899684704,100.53246753246754,6.568634432273806,2793.7837837837837,1304.5740528844883,,,,,18.047469879518072,11.96753421669394,61.02207792207792,5.372998363567674,70.84935064935064,5.118326807623535
SP,2016-01-01T00:00:00,34.0,,2.0,,0.0,,203.0,,15.0,,46.0,,1.5,,97.0,,864.0,,,,,,13.11,,67.3,,72.7,
SP,2017-01-01T00:00:00,20.0,,2.0,,0.0,,212.0,,12.0,,43.0,,1.07,,98.0,,1013.0,,,,,,9.44,,67.1,,73.0,
SP,2018-01-01T00:00:00,36.0,,4.0,,0.0,,193.0,,9.0,,43.0,,1.78,,93.0,,1145.0,,,,,,16.12,,66.2,,72.2,
SP,2019-01-01T00:00:00,21.0,,3.0,,0.0,,209.0,,12.0,,43.0,,1.28,,95.0,,1044.0,,,,,,10.19,,67.1,,73.0,
SP,2020-01-01T00:00:00,22.0,,0.0,,0.0,,217.0,,11.0,,44.0,,0.94,,104.0,,840.0,,,,,,7.71,,67.6,,73.5,
SP,2021-01-01T00:00:00,24.0,,1.0,,0.0,,206.0,,12.0,,43.0,,1.28,,103.0,,921.0,,,,,,10.69,,67.1,,72.8,
SP,2022-01-01T00:00:00,24.0,,2.0,,0.0,,227.0,,10.0,,45.0,,1.79,,103.0,,1040.0,,,,,,10.31,,68.3,,74.0,
SP,2023-01-01T00:00:00,23.0,,2.0,,0.0,,246.0,,30.0,,42.0,,1.23,,104.0,,680.0,,,,,,8.7,,69.1,,75.3,
SW,1995-01-01T00:00:00,78.14765100671141,14.908448465925767,1.912751677852349,1.3897933246410272,134.96,42.945128729957865,49.26,16.66330442276424,0.0,0.0,-5.24,10.683880667737213,1.3831543624161073,0.42096267929900577,83.58,2.956072960354459,7528.618181818182,1319.5128378659033,,,,,27.810805369127518,5.8551106709113245,43.38399999999999,3.9738101800336127,50.04489795918367,3.6409168502183724
SW,2000-01-01T00:00:00,87.26495726495726,17.04274198959839,1.9059829059829059,2.055199067390268,104.69117647058823,52.14167192212064,26.597014925373134,14.234039122546985,0.14925373134328357,0.3590277841567031,-1.2835820895522387,11.801137554502123,1.3929914529914529,0.5437580993566662,82.77611940298507,6.273612113864211,7703.032258064516,1921.9593995109767,,,,,30.245213675213677,7.99426190747643,44.17462686567164,5.20490279604115,50.67313432835821,5.1366060628900545
SW,2005-01-01T00:00:00,72.62015503875969,15.37814693325483,1.6434108527131783,1.385180773471029,147.44262295081967,40.13706707029632,38.967213114754095,17.62381647384655,0.01639344262295082,0.12803687993289595,-6.721311475409836,10.58478648429116,1.274375,0.41809796162121027,84.42622950819673,4.1168718561283155,8201.966101694916,1611.0602202629955,,,,,25.363203125000002,6.929443846471916,42.73934426229508,4.498899076015696,50.00327868852459,4.681131174303737
SW,2010-01-01T00:00:00,83.6875,11.490019232274685,3.048611111111111,2.2355358272952004,159.41176470588235,33.75984388031926,44.21568627450981,17.83178479624538,0.6470588235294118,0.91265611073974,-10.392156862745098,11.36675579287696,1.7799305555555556,0.6474884198848687,86.3529411764706,6.895864063079444,8993.914285714285,1893.2965479907098,,,,,31.55741258741259,6.134560800570548,40.286,4.940916629822562,47.106,4.733398916859052
SW,2015-01-01T00:00:00,87.27536231884058,20.358383239244272,1.2681159420289856,1.659037866775087,101.91228070175438,60.18907135665862,30.05263157894737,14.930100292256657,0.10714285714285714,0.31209389196617965,9.035714285714286,12.057384437784155,1.1344525547445254,0.35462473891845736,84.51785714285714,5.091851141966746,7422.625,1680.460473284845,,,,,29.804379562043795,9.177391967517869,44.88035714285714,4.739060882912144,51.25714285714286,4.847449456545804
SW,2020-01-01T00:00:00,85.80555555555556,23.206665843014584,2.0347222222222223,2.194759156369499,73.83333333333333,51.936735826406014,47.72222222222222,15.583514107854029,0.07547169811320754,0.2666787612158108,16.132075471698112,8.250962032134977,1.4123776223776223,0.5048231569345899,85.13207547169812,4.220088113594573,6861.509433962264,1695.024683535288,,,,,29.565594405594407,10.442344700708707,47.36037735849057,4.22767164609195,53.87735849056604,4.551696281837135
SY,1995-01-01T00:00:00,27.0,,1.0,,13.0,,216.0,,128.0,,27.0,,1.02,,110.0,,2581.0,,,,,,11.97,,66.2,,77.6,
