Year,country,Gallons,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
2015-01-01,TU,16299412.4,44.2,8.438009243891594,4.8,2.7748873851023217,,,,,,,,,1.844,0.4178875446815804,,,,,,,,,22.074,4.986203966947199,,,,
2016-01-01,TU,13102931.2,37.333333333333336,6.506407098647712,4.666666666666667,3.214550253664318,,,,,,,,,2.553333333333333,0.7941242556006796,,,,,,,,,21.633333333333336,6.943589369579205,,,,
2017-01-01,TU,17012676.8,49.75,20.072784228070272,5.25,4.112987559751022,,,177.33333333333334,38.656607887052544,50.333333333333336,35.92121007612819,,,1.8275,0.9600824617361436,103.33333333333331,4.618802153517007,,,,,,,24.3675,11.395508983805856,,,70.06666666666666,4.7427137098219765
2018-01-01,TU,19918568.8,54.0,11.31370849898476,2.5,0.7071067811865476,,,229.0,,68.0,,,,1.525,0.657609306503489,102.0,,,,,,,,24.51,3.2102647865869267,,,75.4,
2019-01-01,TU,19152470.0,47.333333333333336,11.015141094572202,6.333333333333333,6.658328118479393,,,229.5,10.606601717798211,92.5,36.06244584051392,,,1.836666666666667,0.4623130252689548,104.5,3.5355339059327378,,,,,,,24.94333333333333,10.552048774211256,,,77.15,2.899137802864846
2020-01-01,TU,16431498.4,46.333333333333336,6.658328118479392,4.333333333333333,2.309401076758503,,,224.5,17.67766952966369,107.0,25.45584412271571,,,1.893333333333333,0.4650089604871432,106.0,4.242640687119285,,,,,,,23.006666666666664,2.12490784113884,,,77.69999999999999,3.394112549695431
2021-01-01,TU,16431498.4,63.0,,3.0,,,,190.0,72.12489168102785,61.0,82.02438661763951,,,1.14,,108.0,7.071067811865476,,,,,,,22.79,,,,72.55,10.253048327204938
2022-01-01,TU,16431498.4,,,,,,,220.0,,74.0,,,,,,102.0,,,,,,,,,,,,74.7,
1995-01-01,RO,177523584.0,60.71428571428572,11.525413868281037,3.7142857142857135,2.016416144037253,112.27272727272728,34.54877974427146,126.36363636363636,43.405697154343066,6.090909090909091,6.040770570954429,2.727272727272727,4.981785003207366,1.782142857142857,0.4435725345494166,90.0,7.127411872482184,5627.0,1810.8557645489047,,,,,25.518571428571427,3.8531063535060346,50.02727272727272,5.711758207258238,59.04545454545455,6.872461514823295
1996-01-01,RO,202435003.6,61.5,7.743483612789431,2.7857142857142856,2.006856379383569,111.36363636363636,30.683131285032584,123.9090909090909,42.8892866470277,16.181818181818183,10.361642551431524,-4.545454545454546,8.744868625241162,1.542857142857143,0.4500671500570105,94.36363636363636,8.891262309399348,6784.181818181818,1711.7180152222395,,,,,24.115,4.570454867111992,48.61818181818182,5.640889678378434,56.83636363636364,6.704069320535509
1997-01-01,RO,176678233.6,61.57142857142857,10.04385985959187,4.071428571428571,1.7743595036946849,120.63636363636364,36.33255489852792,120.72727272727272,42.213957192120496,3.8181818181818175,4.020402512639296,-2.0,8.23407554009556,1.8435714285714284,0.450958076558328,91.45454545454544,9.45900244596264,6216.181818181818,1912.23130495146,,,,,26.712142857142855,4.413929312757737,48.87272727272728,5.744578471757682,57.71818181818182,7.050080592705047
1998-01-01,RO,132138834.4,58.36363636363637,9.2873325263256,4.181818181818182,1.8877596148970777,118.5,39.48236496028503,124.25,51.03990035816518,17.75,13.33898689663392,-1.5,5.0142653642240695,2.2572727272727278,1.1583185305354562,96.25,8.430387213611755,6006.0,2386.479295651112,,,,,26.094545454545457,4.444359039583467,49.5375,6.931282606518693,58.7,8.407819489702938
2000-01-01,RO,144132243.20000002,36.642857142857146,9.328262620471376,1.2857142857142858,0.825420305855557,94.8181818181818,28.909576897001383,143.54545454545453,46.286852639520944,31.63636363636364,15.920255822521996,-2.363636363636364,5.937553827507204,1.6035714285714284,0.6624384690480508,102.27272727272728,9.001010044332906,5642.181818181818,1897.4742063164824,,,,,14.55,2.7501160814661008,52.4,5.72153825470039,62.31818181818182,7.086581429972872
2001-01-01,RO,134463548.0,56.36363636363637,10.557203486461056,3.090909090909091,2.5477262590217755,107.8181818181818,34.21642348878147,141.63636363636363,46.84714020572169,20.545454545454547,14.507678217851652,0.7272727272727273,6.018154353136999,1.789090909090909,0.7273026130223175,95.72727272727272,7.471156658656129,5169.363636363636,1736.235829184922,,,,,24.44727272727273,6.289000065048642,51.18181818181818,5.850097124290878,60.554545454545455,7.019026091469334
2002-01-01,RO,144264329.20000002,56.18181818181818,5.6003246659132495,4.2727272727272725,1.6787441193290351,94.54545454545456,36.84661079763955,136.36363636363637,44.95614024195745,16.727272727272727,9.55082100231084,-4.0,5.727128425310541,1.9881818181818185,0.8831740279448688,96.54545454545456,8.201995322647244,5623.909090909091,1820.1623254284464,,,,,24.80181818181818,2.4056135108608707,51.64545454545455,5.65019710034325,61.00909090909091,6.945855533403289
2003-01-01,RO,146747546.0,52.81818181818182,9.30395810199274,2.8,1.8135294011647256,123.8,29.4195702060909,135.0,47.78191196583819,22.6,15.650346109058844,-1.2,5.865151319446072,2.0580000000000003,0.969774315097189,95.6,9.276014469827246,6426.8,1768.2965940261392,,,,,22.44,4.145817169147718,49.81,5.642783001321245,58.92,6.831593274388244
2005-01-01,RO,68737554.4,72.0909090909091,10.615597443898723,7.181818181818182,2.482667187449088,110.27272727272728,30.18639067225795,128.0909090909091,42.26690086924884,7.272727272727272,4.051935564416323,-6.0,5.949789912257406,2.522727272727273,0.9692893366698192,93.63636363636364,6.004543734085501,5797.272727272727,1831.1052449768745,,,,,35.88181818181818,7.408052130191604,49.90909090909091,5.573231476523209,58.64545454545455,6.802405991465613
2006-01-01,RO,132455840.8,56.63636363636363,8.823522281637048,3.4545454545454546,2.2522715805886446,104.27272727272728,28.64643401574063,133.63636363636363,45.275319385450445,13.636363636363637,11.029711938874264,-5.363636363636363,5.463931318615329,1.7836363636363637,0.3466777387509249,93.9090909090909,7.542606253206451,6136.727272727273,1836.0217368489457,,,,,24.87909090909091,4.817824103359223,50.53636363636363,5.518020066522544,59.83636363636364,6.750744066734085
2007-01-01,RO,139720570.8,58.0,11.523888232710346,4.090909090909091,1.972538742562257,90.1818181818182,42.220417292627936,140.72727272727272,42.89077035701482,33.81818181818182,15.43255119426585,7.363636363636363,9.656839309761008,2.020909090909091,0.6508525876948565,103.0909090909091,8.814244669335489,4830.545454545455,1837.7647490163893,,,,,26.89090909090909,6.226050842300366,52.97272727272728,5.840221041894033,62.72727272727273,7.28890813621504
2008-01-01,RO,136286334.8,52.90909090909091,13.179184689915727,3.4545454545454546,2.018099916438052,84.9090909090909,38.11418251899034,133.27272727272728,43.520319183321504,24.09090909090909,16.083871085373357,0.7272727272727273,7.836975297790712,1.6309090909090906,0.5279101163163014,96.0,8.294576541331088,5758.363636363636,1751.8619393506594,,,,,22.454545454545453,5.811052165720703,52.2090909090909,5.598831046826569,61.554545454545455,7.04590145210159
2010-01-01,RO,86833336.4,76.54545454545455,12.58064892097094,4.181818181818182,2.272363607268072,97.54545454545456,31.459064310190907,132.0909090909091,41.1836242830923,26.0,11.549891774384728,-7.909090909090909,8.300054764331925,2.270909090909091,1.0970273884042694,95.8181818181818,6.569903832145212,5662.090909090909,1750.18990138473,,,,,32.35454545454545,6.864928788612979,51.2,5.490719442841712,59.98181818181818,6.675749872758594
2011-01-01,RO,107200997.6,44.90909090909091,9.984533493904916,3.090909090909091,2.21153998175685,117.1818181818182,26.90657236371137,140.36363636363637,45.48905962376608,20.818181818181817,11.443934479174386,3.8181818181818175,5.036232357987106,1.6472727272727274,0.8347225995394029,94.45454545454544,7.9669772983690175,5866.272727272727,1671.7221713495992,,,,,18.99272727272728,4.6363155434225805,50.8,5.155773462827863,60.52727272727272,6.481526195131962
2012-01-01,RO,87467349.2,57.0,10.227414140436476,3.636363636363636,2.6934263410283665,106.8181818181818,25.364613861906832,163.45454545454547,44.90960618033437,47.72727272727273,17.15861829571897,-10.0,5.5677643628300215,1.7409090909090907,0.6992060432441147,102.63636363636364,8.628704737939838,5952.636363636364,1682.8407692189578,,,,,24.536363636363635,4.482787687872966,52.24545454545455,5.427589453222052,62.51818181818182,6.82258282204301
2013-01-01,RO,135071143.6,57.81818181818182,8.459529322819112,4.636363636363637,1.5015143870590968,96.9090909090909,29.29660234721612,145.72727272727272,48.09592687347008,21.90909090909091,12.103342889090976,5.181818181818182,7.909717843490776,2.139090909090909,0.5431473933556994,96.36363636363636,8.237387052612343,5367.545454545455,1586.616296628543,,,,,26.364545454545453,4.000970791286445,52.24545454545455,5.527813968715599,61.25,7.060099149445425
2015-01-01,RO,95841601.6,52.38461538461539,9.81103512665255,3.0,2.614064523559687,85.27272727272727,35.682182974394685,140.1818181818182,42.576562054299735,39.27272727272727,13.878695249128493,-2.8181818181818183,4.895266730591538,1.386153846153846,0.5182428398209097,98.36363636363636,7.813740810555816,5483.636363636364,1723.7310273199396,,,,,22.163846153846155,6.144270418394601,53.154545454545456,5.542989019719171,62.74545454545455,6.92811137848745
2016-01-01,RO,86304992.4,60.38461538461539,10.859239242372226,4.923076923076923,2.465141593686472,88.27272727272727,39.125671646863545,141.54545454545453,44.27044982008571,26.363636363636363,13.944695961351952,0.0909090909090909,7.395330221897403,2.2223076923076923,0.7510232336192386,95.9090909090909,6.564366617649345,4993.0,1679.506594211526,,,,,28.826153846153847,5.080978479357328,52.47272727272728,5.662171122297685,61.97272727272728,6.902766243918578
2017-01-01,RO,114043052.4,53.25,8.791783354101405,3.8333333333333335,2.2896340848319503,87.54545454545455,35.92036646907611,148.36363636363637,46.46347539147868,34.09090909090909,16.50729866122586,-4.181818181818182,4.665151269105468,2.020833333333333,0.7581491617849033,100.27272727272728,8.331757426748682,5836.454545454545,1696.3150865117227,,,,,24.164166666666663,5.3095530685622485,52.309090909090905,5.636036647406498,62.21818181818182,7.030479099153654
2018-01-01,RO,134410713.6,63.44444444444444,10.794803276474182,4.0,1.7320508075688772,100.88888888888889,29.683515814524245,162.88888888888889,61.59432693934654,12.88888888888889,11.879019787470307,-0.3333333333333333,6.284902544988268,2.187777777777778,0.5285541073953021,90.0,8.8175960442742,5316.111111111111,1935.5803034519415,,,,,27.39333333333333,3.471584652575824,52.18888888888889,5.904541566549525,61.45555555555556,7.224283893769526
2020-01-01,RO,101151458.8,53.8,10.22042772378646,3.933333333333333,2.0517124090680467,79.53846153846153,36.99688136545067,145.0909090909091,48.74516293019144,22.727272727272727,15.28457332797294,13.76923076923077,5.19861914604648,1.9813333333333327,0.6354960567110058,94.72727272727272,7.760037488194359,4760.545454545455,1748.6971929774668,,,,,23.173333333333336,5.756790607207987,53.85454545454545,5.512597144062615,63.7090909090909,6.82648585224558
2021-01-01,RO,117582957.2,64.6,8.998412558414321,3.0,1.3093073414159542,90.46153846153848,42.19126170313664,126.54545454545456,38.55739523454258,27.90909090909091,14.334954101458054,6.461538461538462,8.977893077028936,1.5533333333333337,0.4914797869214775,97.27272727272728,8.100505034760598,5318.545454545455,1741.700569193015,,,,,25.12333333333333,4.05327322167206,51.790909090909096,5.793177805911802,61.16363636363636,7.045320819845284
2022-01-01,RO,100068353.6,45.875,10.92931836849856,2.5625,1.4591664287073858,91.07692307692308,30.137079980376164,147.8181818181818,49.32508120990413,31.90909090909091,15.623409009909109,9.846153846153848,6.681393989357733,1.616875,0.5754386008370774,98.45454545454544,9.83222900835448,5387.545454545455,1846.1901507502607,,,,,19.57,5.430160218630754,53.37272727272728,6.081297708399238,63.45454545454545,7.59557287324184
2023-01-01,RO,121254948.0,54.333333333333336,14.066508687896464,2.833333333333333,1.4719601443879746,,,158.33333333333334,3.055050463303897,26.33333333333333,8.082903768654761,,,1.528333333333333,0.3966568626239393,99.0,3.0,5008.636363636364,1826.3330075715803,,,,,22.133333333333336,5.916129365274789,,,65.39999999999999,1.039230484541327
1995-01-01,LO,17488186.400000002,68.5,10.606601717798211,4.0,1.4142135623730951,103.5,30.405591591021544,122.5,14.849242404917495,4.5,4.949747468305833,3.0,2.8284271247461903,1.58,0.1131370849898476,91.5,2.1213203435596424,5608.0,592.5554826343268,,,,,24.73,1.5132085117392122,50.2,1.9798989873223385,58.9,1.979898987322331
1996-01-01,LO,9932867.2,60.0,2.8284271247461903,3.5,0.7071067811865476,113.5,9.192388155425116,113.5,13.435028842544405,2.5,2.1213203435596424,-3.5,4.949747468305833,1.645,0.2050609665440988,92.0,0.0,6296.5,484.368145112785,,,,,24.39,1.0465180361560893,48.6,1.6970562748477105,56.85,2.050609665440984
1997-01-01,LO,15480479.2,53.0,9.899494936611664,2.5,0.7071067811865476,129.5,17.67766952966369,116.0,16.97056274847714,3.0,2.8284271247461903,5.5,4.949747468305833,1.425,0.0777817459305201,92.5,3.5355339059327378,6216.5,720.541810029092,,,,,21.585,3.740594872476836,49.1,2.6870057685088784,58.35,3.181980515339464
1998-01-01,LO,12944428.0,63.5,2.1213203435596424,3.0,1.4142135623730951,106.0,19.79898987322333,113.5,21.920310216782973,9.5,7.7781745930520225,4.0,7.071067811865476,1.41,0.4525483399593904,94.5,3.5355339059327378,5560.0,806.1017305526642,,,,,24.845,0.7141778489984153,50.25,2.899137802864841,59.1,3.3941125496954263
1999-01-01,LO,13129348.4,61.5,4.949747468305833,5.0,1.4142135623730951,108.5,13.435028842544405,136.0,18.384776310850235,2.5,2.1213203435596424,7.5,6.363961030678928,2.295,0.0494974746830585,92.5,3.5355339059327378,6008.0,804.6875169902911,,,,,26.13,0.5798275605729691,50.8,2.2627416997969467,59.1,2.8284271247461903
2000-01-01,LO,12918010.8,59.0,0.0,1.0,0.0,83.5,19.091883092036785,144.0,22.62741699796952,14.5,7.7781745930520225,6.0,5.656854249492381,1.12,0.0707106781186545,99.0,4.242640687119285,5543.5,727.6128778409574,,,,,19.165,2.453660530717319,52.4,2.6870057685088784,61.650000000000006,2.8991378028648485
2001-01-01,LO,12680256.0,62.5,9.192388155425116,1.5,2.1213203435596424,99.5,16.263455967290593,128.0,26.87005768508881,7.5,4.949747468305833,1.5,2.1213203435596424,1.105,0.2474873734152915,95.0,4.242640687119285,4989.0,659.0235200658623,,,,,21.175,1.590990257669732,50.55,1.9091883092036728,59.15,2.4748737341529163
2002-01-01,LO,8770510.4,60.5,3.5355339059327378,3.5,0.7071067811865476,84.5,14.849242404917495,126.5,7.7781745930520225,10.5,4.949747468305833,0.5,7.7781745930520225,1.5299999999999998,0.1414213562373095,96.0,1.4142135623730951,5597.0,497.80317395532944,,,,,25.14,0.5515432893255079,51.75,2.192031021678293,60.4,2.6870057685088784
2003-01-01,LO,11385813.2,42.0,5.656854249492381,1.0,1.4142135623730951,118.5,7.7781745930520225,142.0,16.97056274847714,18.0,16.97056274847714,0.0,9.899494936611664,1.17,0.5091168824543143,96.5,3.5355339059327378,6001.0,694.3788591251897,,,,,16.23,4.440630585851519,50.8,2.2627416997969467,60.25,3.323401871576776
2004-01-01,LO,9615860.8,60.66666666666666,9.073771725877464,2.0,1.0,101.5,7.7781745930520225,120.5,20.50609665440988,2.5,3.5355339059327378,5.5,3.5355339059327378,1.4866666666666666,0.2608320021265284,92.0,4.242640687119285,5867.0,620.8397538817887,,,,,22.78333333333333,3.451091614740665,50.05,2.050609665440984,58.150000000000006,2.757716446627537
2005-01-01,LO,7713822.4,63.66666666666666,4.163331998932264,3.6666666666666665,2.8867513459481287,117.5,10.606601717798211,129.5,9.192388155425116,5.5,2.1213203435596424,3.5,2.1213203435596424,1.5733333333333333,0.1250333288900736,95.0,2.8284271247461903,5833.5,574.8778131046631,,,,,25.89333333333333,1.570106153523809,49.95,1.6263455967290648,58.7,2.1213203435596424
