station,date,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX,code,latitude,longitude,elevation,location,geometry
UY000001062,1995,53.0,10.0,,,,,2.95,,,,,36.93,,,UY,-30.58,-56.88,132.0,CUARO,POINT (-6331852.636321401 -3556588.821652152)
UY000001062,1996,60.0,13.0,,,,,8.07,,,,,53.9,,,UY,-30.58,-56.88,132.0,CUARO,POINT (-6331852.636321401 -3556588.821652152)
UY000001066,1996,55.0,14.0,,,,,4.8,,,,,49.25,,,UY,-30.52,-56.52,170.0,COLONIA PINTADO,POINT (-6291777.619635822 -3548871.6128359647)
UY000001082,1995,53.0,12.0,,,,,2.95,,,,,41.22,,,UY,-30.62,-56.63,222.0,CERRO AMARILLO,POINT (-6304022.763623082 -3561736.3069271203)
UY000001082,1996,65.0,14.0,,,,,4.92,,,,,55.39,,,UY,-30.62,-56.63,222.0,CERRO AMARILLO,POINT (-6304022.763623082 -3561736.3069271203)
UY000001084,1995,43.0,8.0,,,,,2.01,,,,,26.46,,,UY,-30.65,-56.38,190.0,GUAYUBIRA,POINT (-6276192.890924764 -3565598.330621364)
UY000001084,1996,50.0,9.0,,,,,4.84,,,,,42.05,,,UY,-30.65,-56.38,190.0,GUAYUBIRA,POINT (-6276192.890924764 -3565598.330621364)
UY000001086,1996,52.0,14.0,,,,,3.27,,,,,42.54,,,UY,-30.65,-56.17,70.0,CHARQUEADA,POINT (-6252815.797858177 -3565598.330621364)
UY000001092,1995,65.0,17.0,,,,,4.53,,,,,54.06,,,UY,-30.73,-56.32,147.0,BALTASAS BRUM,POINT (-6269513.721477168 -3575902.9827478076)
UY000001092,1996,58.0,17.0,,,,,5.16,,,,,65.39,,,UY,-30.73,-56.32,147.0,BALTASAS BRUM,POINT (-6269513.721477168 -3575902.9827478076)
UY000001094,1995,62.0,13.0,,,,,3.15,,,,,47.28,,,UY,-30.77,-57.03,163.0,DIEGO LAMAS,POINT (-6348550.559940392 -3581058.5472330092)
UY000001094,1996,64.0,15.0,,,,,4.06,,,,,49.92,,,UY,-30.77,-57.03,163.0,DIEGO LAMAS,POINT (-6348550.559940392 -3581058.5472330092)
UY000001115,1995,60.0,14.0,,,,,4.88,,,,,47.28,,,UY,-30.8,-56.77,150.0,PASO CAMPAMENTO,POINT (-6319607.492334141 -3584926.6409528134)
UY000001115,1996,66.0,18.0,,,,,4.29,,,,,51.14,,,UY,-30.8,-56.77,150.0,PASO CAMPAMENTO,POINT (-6319607.492334141 -3584926.6409528134)
UY000001120,1995,65.0,14.0,,,,,3.15,,,,,45.04,,,UY,-30.78,-56.25,200.0,CATALAN GRANDE,POINT (-6261721.357121638 -3582347.7764215483)
UY000001120,1996,58.0,16.0,,,,,3.54,,,,,50.04,,,UY,-30.78,-56.25,200.0,CATALAN GRANDE,POINT (-6261721.357121638 -3582347.7764215483)
UY000001139,1995,61.0,17.0,,,,,3.39,,,,,48.7,,,UY,-30.87,-56.38,302.0,MEMESES,POINT (-6276192.890924764 -3593956.9385444927)
UY000001139,1996,66.0,12.0,,,,,3.31,,,,,50.24,,,UY,-30.87,-56.38,302.0,MEMESES,POINT (-6276192.890924764 -3593956.9385444927)
UY000001141,1995,47.0,10.0,,,,,2.36,,,,,31.02,,,UY,-30.88,-56.37,220.0,CATALAN CHICO,POINT (-6275079.696016831 -3595247.5244041295)
UY000001141,1996,49.0,11.0,,,,,4.49,,,,,41.57,,,UY,-30.88,-56.37,220.0,CATALAN CHICO,POINT (-6275079.696016831 -3595247.5244041295)
UY000001147,1995,65.0,20.0,,,,,4.84,,,,,51.06,,,UY,-30.91,-55.55,180.0,E.M. RIVERA,POINT (-6183797.713566347 -3599120.0984971197)
UY000001147,1996,65.0,13.0,,,,,3.23,,,,,48.82,,,UY,-30.91,-55.55,180.0,E.M. RIVERA,POINT (-6183797.713566347 -3599120.0984971197)
UY000001153,1995,59.0,14.0,,,,,4.61,,,,,51.38,,,UY,-30.98,-57.52,95.0,TERMAS DEL ARAPEY,POINT (-6403097.110429097 -3608160.8764465414)
UY000001153,1996,58.0,19.0,,,,,4.13,,,,,49.9,,,UY,-30.98,-57.52,95.0,TERMAS DEL ARAPEY,POINT (-6403097.110429097 -3608160.8764465414)
UY000001159,1995,57.0,17.0,,,,,7.48,,,,,55.0,,,UY,-31.03,-56.87,160.0,SEQUEIRA,POINT (-6330739.441413468 -3614622.675264091)
UY000001159,1996,60.0,12.0,,,,,2.76,,,,,41.42,,,UY,-31.03,-56.87,160.0,SEQUEIRA,POINT (-6330739.441413468 -3614622.675264091)
UY000001162,1995,37.0,9.0,,,,,6.93,,,,,44.29,,,UY,-31.02,-56.57,180.0,GUAVIYU DE ARAPEY,POINT (-6297343.594175486 -3613330.041647739)
UY000001162,1996,58.0,13.0,,,,,5.28,,,,,47.13,,,UY,-31.02,-56.57,180.0,GUAVIYU DE ARAPEY,POINT (-6297343.594175486 -3613330.041647739)
UY000001165,1995,59.0,15.0,,,,,3.94,,,,,49.29,,,UY,-30.98,-56.2,248.0,SARANDI DE ARAPEY,POINT (-6256155.382581975 -3608160.8764465414)
UY000001165,1996,66.0,18.0,,,,,3.23,,,,,50.16,,,UY,-30.98,-56.2,248.0,SARANDI DE ARAPEY,POINT (-6256155.382581975 -3608160.8764465414)
UY000001174,1995,52.0,12.0,,,,,3.27,,,,,39.45,,,UY,-31.05,-57.85,40.0,CONSTITUCION,POINT (-6439832.542390876 -3617208.3537547197)
UY000001174,1996,58.0,23.0,,,,,3.54,,,,,63.84,,,UY,-31.05,-57.85,40.0,CONSTITUCION,POINT (-6439832.542390876 -3617208.3537547197)
UY000001182,1995,53.0,12.0,,,,,7.2,,,,,49.09,,,UY,-31.1,-57.03,105.0,COLONIA LAVALLEJA,POINT (-6348550.559940392 -3623674.952181093)
UY000001182,1996,55.0,17.0,,,,,4.17,,,,,45.08,,,UY,-31.1,-57.03,105.0,COLONIA LAVALLEJA,POINT (-6348550.559940392 -3623674.952181093)
UY000001206,1995,50.0,11.0,,,,,2.99,,,,,34.06,,,UY,-31.18,-57.23,85.0,PUNTAS DE VALENTIN,POINT (-6370814.458099046 -3634028.6654615714)
UY000001206,1996,44.0,15.0,,,,,2.4,,,,,33.21,,,UY,-31.18,-57.23,85.0,PUNTAS DE VALENTIN,POINT (-6370814.458099046 -3634028.6654615714)
UY000001220,1995,63.0,16.0,,,,,3.54,,,,,48.86,,,UY,-31.2,-55.77,149.0,TRANQUERAS,POINT (-6208288.001540868 -3636618.473332564)
UY000001220,1996,64.0,18.0,,,,,3.94,,,,,50.94,,,UY,-31.2,-55.77,149.0,TRANQUERAS,POINT (-6208288.001540868 -3636618.473332564)
UY000001224,1995,54.0,14.0,,,,,1.89,,,,,36.34,,,UY,-31.21,-55.36,173.0,PASO ATAQUES,POINT (-6162647.010315624 -3637913.584579292)
UY000001224,1996,60.0,17.0,,,,,3.35,,,,,50.87,,,UY,-31.21,-55.36,173.0,PASO ATAQUES,POINT (-6162647.010315624 -3637913.584579292)
UY000001227,1995,44.0,14.0,,,,,4.25,,,,,38.03,,,UY,-31.25,-57.68,53.0,ITAPEBI,POINT (-6420908.2289560195 -3643095.413249907)
UY000001227,1996,50.0,21.0,,,,,2.68,,,,,45.57,,,UY,-31.25,-57.68,53.0,ITAPEBI,POINT (-6420908.2289560195 -3643095.413249907)
UY000001232,1995,59.0,14.0,,,,,3.43,,,,,45.98,,,UY,-31.3,-57.37,90.0,VALENTIN,POINT (-6386399.186810104 -3649575.8175545167)
UY000001232,1996,53.0,15.0,,,,,2.72,,,,,39.63,,,UY,-31.3,-57.37,90.0,VALENTIN,POINT (-6386399.186810104 -3649575.8175545167)
UY000001237,1995,45.0,8.0,,,,,3.54,,,,,34.02,,,UY,-31.27,-56.63,20.0,CERRO CHATO,POINT (-6304022.763623082 -3645687.15876168)
UY000001237,1996,45.0,10.0,,,,,3.7,,,,,30.37,,,UY,-31.27,-56.63,20.0,CERRO CHATO,POINT (-6304022.763623082 -3645687.15876168)
UY000001268,1995,59.0,12.0,,,,,4.29,,,,,52.44,,,UY,-31.4,-56.37,230.0,QUINTANA,POINT (-6275079.696016831 -3662547.053917616)
UY000001268,1996,63.0,19.0,,,,,3.7,,,,,49.65,,,UY,-31.4,-56.37,230.0,QUINTANA,POINT (-6275079.696016831 -3662547.053917616)
UY000001279,1996,42.0,15.0,,,,,4.02,,,,,39.61,,,UY,-31.43,-55.23,164.0,TRES PUENTES,POINT (-6148175.476512499 -3666441.1441575643)
UY000001291,1995,58.0,14.0,,,,,3.43,,,,,43.35,,,UY,-31.43,-57.43,110.0,CUCHILLA DE SALTO,POINT (-6393078.356257701 -3666441.1441575643)
UY000001291,1996,47.0,19.0,,,,,2.48,,,,,43.39,,,UY,-31.43,-57.43,110.0,CUCHILLA DE SALTO,POINT (-6393078.356257701 -3666441.1441575643)
UY000001294,1995,54.0,16.0,,,,,2.76,,,,,40.83,,,UY,-31.47,-56.83,110.0,PASO POTRERO,POINT (-6326286.661781738 -3671635.2223335253)
UY000001294,1996,56.0,19.0,,,,,3.46,,,,,49.21,,,UY,-31.47,-56.83,110.0,PASO POTRERO,POINT (-6326286.661781738 -3671635.2223335253)
UY000001300,1995,55.0,16.0,,,,,4.65,,,,,45.35,,,UY,-31.45,-56.26,294.0,CERRO TRAVIESO,POINT (-6262834.552029571 -3669037.9033196876)
UY000001300,1996,62.0,16.0,,,,,4.06,,,,,48.03,,,UY,-31.45,-56.26,294.0,CERRO TRAVIESO,POINT (-6262834.552029571 -3669037.9033196876)
UY000001301,1995,50.0,10.0,,,,,4.76,,,,,40.94,,,UY,-31.4,-56.07,265.0,PASO DEL MEDIO,POINT (-6241683.848778849 -3662547.053917616)
UY000001301,1996,61.0,12.0,,,,,5.2,,,,,44.29,,,UY,-31.4,-56.07,265.0,PASO DEL MEDIO,POINT (-6241683.848778849 -3662547.053917616)
UY000001308,1996,28.0,5.0,,,,,1.77,,,,,18.23,,,UY,-31.4,-55.44,183.0,LA CALERA,POINT (-6171552.569579086 -3662547.053917616)
UY000001312,1995,57.0,17.0,,,,,2.48,,,,,42.87,,,UY,-31.48,-54.96,178.0,LA PUENTE,POINT (-6118119.213998316 -3672934.091959095)
UY000001312,1996,52.0,10.0,,,,,3.23,,,,,42.44,,,UY,-31.48,-54.96,178.0,LA PUENTE,POINT (-6118119.213998316 -3672934.091959095)
UY000001321,1996,43.0,17.0,,,,,3.17,,,,,40.96,,,UY,-31.52,-57.53,95.0,LAURELES,POINT (-6404210.305337028 -3678130.9728804114)
UY000001363,1995,56.0,13.0,,,,,2.95,,,,,42.8,,,UY,-31.67,-56.63,190.0,ARERUNGUA,POINT (-6304022.763623082 -3697639.327251808)
UY000001363,1996,61.0,17.0,,,,,3.39,,,,,46.22,,,UY,-31.67,-56.63,190.0,ARERUNGUA,POINT (-6304022.763623082 -3697639.327251808)
UY000001370,1995,39.0,8.0,,,,,3.07,,,,,27.72,,,UY,-31.59,-56.07,174.0,PO. DE LAS CARRETAS,POINT (-6241683.848778849 -3687230.9245675923)
UY000001370,1996,48.0,14.0,,,,,4.25,,,,,39.76,,,UY,-31.59,-56.07,174.0,PO. DE LAS CARRETAS,POINT (-6241683.848778849 -3687230.9245675923)
UY000001374,1995,63.0,16.0,,,,,4.57,,,,,52.17,,,UY,-31.57,-55.47,137.0,MINAS DE CORRALES,POINT (-6174892.154302885 -3684630.234714763)
UY000001374,1996,55.0,13.0,,,,,4.25,,,,,40.31,,,UY,-31.57,-55.47,137.0,MINAS DE CORRALES,POINT (-6174892.154302885 -3684630.234714763)
UY000001379,1996,57.0,7.0,,,,,4.53,,,,,39.92,,,UY,-31.47,-56.07,150.0,MOIRONES,POINT (-6241683.848778849 -3671635.2223335253)
UY000001403,1995,43.0,12.0,,,,,3.46,,,,,34.76,,,UY,-31.66,-56.16,193.0,LUJAN,POINT (-6251702.602950243 -3696337.7823926606)
UY000001403,1996,59.0,11.0,,,,,4.02,,,,,42.17,,,UY,-31.66,-56.16,193.0,LUJAN,POINT (-6251702.602950243 -3696337.7823926606)
UY000001405,1995,61.0,19.0,,,,,4.02,,,,,50.12,,,UY,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001405,1996,57.0,17.0,,,,,3.7,,,,,44.06,,,UY,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001405,2004,,,17.0,,,26.0,,,,,,,,,UY,-31.7,-55.983,134.0,TACUAREMBO                             86370,POINT (-6231999.053079834 -3701544.811130959)
UY000001440,1995,34.0,11.0,,,,,2.95,,,,,31.38,,,UY,-31.82,-56.18,155.0,VALLE EDEN,POINT (-6253928.992766109 -3717179.5200105603)
UY000001440,1996,44.0,19.0,,,,,5.51,,,,,40.31,,,UY,-31.82,-56.18,155.0,VALLE EDEN,POINT (-6253928.992766109 -3717179.5200105603)
UY000001444,1995,45.0,13.0,,,,,5.79,,,,,41.18,,,UY,-31.76,-55.69,124.0,CUCHILLA DEL OMBU,POINT (-6199382.4422774045 -3709359.6070872205)
UY000001444,1996,45.0,7.0,,,,,6.1,,,,,35.71,,,UY,-31.76,-55.69,124.0,CUCHILLA DEL OMBU,POINT (-6199382.4422774045 -3709359.6070872205)
UY000001454,1995,63.0,17.0,,,,,3.54,,,,,46.42,,,UY,-31.78,-54.69,243.0,VICHADERO,POINT (-6088062.951484132 -3711965.675422736)
UY000001454,1996,58.0,14.0,,,,,3.74,,,,,42.68,,,UY,-31.78,-54.69,243.0,VICHADERO,POINT (-6088062.951484132 -3711965.675422736)
UY000001484,1995,62.0,16.0,,,,,3.74,,,,,45.2,,,UY,-31.88,-55.47,94.0,ANSINA,POINT (-6174892.154302885 -3725004.5651804046)
UY000001484,1996,56.0,8.0,,,,,4.72,,,,,38.78,,,UY,-31.88,-55.47,94.0,ANSINA,POINT (-6174892.154302885 -3725004.5651804046)
UY000001496,1995,65.0,17.0,,,,,5.87,,,,,54.84,,,UY,-31.88,-54.16,240.0,ACEGUA / NOBLIA,POINT (-6029063.621363696 -3725004.5651804046)
UY000001496,1996,52.0,12.0,,,,,4.88,,,,,38.9,,,UY,-31.88,-54.16,240.0,ACEGUA / NOBLIA,POINT (-6029063.621363696 -3725004.5651804046)
UY000001523,1995,39.0,11.0,,,,,3.74,,,,,38.39,,,UY,-31.97,-55.67,86.0,NOVILLOS,POINT (-6197156.05246154 -3736751.7894218587)
UY000001523,1996,44.0,10.0,,,,,4.33,,,,,35.24,,,UY,-31.97,-55.67,86.0,NOVILLOS,POINT (-6197156.05246154 -3736751.7894218587)
UY000001528,1995,59.0,8.0,,,,,2.95,,,,,34.76,,,UY,-31.96,-55.04,174.0,PTAS. DE CINCO SAUCES,POINT (-6127024.773261777 -3735445.9687202876)
UY000001528,1996,32.0,6.0,,,,,4.69,,,,,24.33,,,UY,-31.96,-55.04,174.0,PTAS. DE CINCO SAUCES,POINT (-6127024.773261777 -3735445.9687202876)
UY000001539,1995,63.0,17.0,,,,,3.66,,,,,51.93,,,UY,-32.01,-53.95,78.0,SAN DIEGO,POINT (-6005686.5282971095 -3741976.509225204)
UY000001539,1996,48.0,10.0,,,,,4.61,,,,,37.24,,,UY,-32.01,-53.95,78.0,SAN DIEGO,POINT (-6005686.5282971095 -3741976.509225204)
UY000001558,1995,28.0,10.0,,,,,3.35,,,,,25.98,,,UY,-32.08,-56.31,215.0,PIEDRA SOLA,POINT (-6268400.526569235 -3751125.312318549)
UY000001558,1996,25.0,9.0,,,,,1.97,,,,,18.58,,,UY,-32.08,-56.31,215.0,PIEDRA SOLA,POINT (-6268400.526569235 -3751125.312318549)
UY000001565,1995,35.0,18.0,,,,,2.83,,,,,42.6,,,UY,-32.07,-55.66,138.0,LA HILERA,POINT (-6196042.857553607 -3749817.9077768135)
UY000001565,1996,39.0,8.0,,,,,3.35,,,,,31.3,,,UY,-32.07,-55.66,138.0,LA HILERA,POINT (-6196042.857553607 -3749817.9077768135)
UY000001569,1995,32.0,9.0,,,,,2.95,,,,,27.87,,,UY,-32.08,-55.2,153.0,CINCO SAUCES,POINT (-6144835.8917887015 -3751125.312318549)
UY000001569,1996,31.0,7.0,,,,,3.9,,,,,24.02,,,UY,-32.08,-55.2,153.0,CINCO SAUCES,POINT (-6144835.8917887015 -3751125.312318549)
UY000001572,1995,62.0,15.0,,,,,2.87,,,,,47.52,,,UY,-32.13,-54.9,142.0,CARAGUATA NORTE,POINT (-6111440.044550719 -3757664.50268176)
UY000001572,1996,58.0,10.0,,,,,3.62,,,,,40.28,,,UY,-32.13,-54.9,142.0,CARAGUATA NORTE,POINT (-6111440.044550719 -3757664.50268176)
UY000001580,1995,66.0,15.0,,,,,3.15,,,,,50.12,,,UY,-32.11,-54.05,164.0,MANGRULLO,POINT (-6016818.477376436 -3755048.392718696)
UY000001580,1996,55.0,12.0,,,,,5.39,,,,,42.2,,,UY,-32.11,-54.05,164.0,MANGRULLO,POINT (-6016818.477376436 -3755048.392718696)
UY000001600,1995,29.0,9.0,,,,,3.07,,,,,25.94,,,UY,-32.21,-56.46,167.0,ARBOLITO (PAYSANDU),POINT (-6285098.450188226 -3768134.7392217587)
UY000001600,1996,27.0,10.0,,,,,2.83,,,,,23.9,,,UY,-32.21,-56.46,167.0,ARBOLITO (PAYSANDU),POINT (-6285098.450188226 -3768134.7392217587)
UY000001603,1995,59.0,12.0,,,,,2.95,,,,,42.99,,,UY,-32.14,-56.12,104.0,CURTINA,POINT (-6247249.823318513 -3758972.7747875033)
UY000001603,1996,50.0,12.0,,,,,3.43,,,,,39.96,,,UY,-32.14,-56.12,104.0,CURTINA,POINT (-6247249.823318513 -3758972.7747875033)
UY000001605,1995,22.0,7.0,,,,,2.17,,,,,18.58,,,UY,-32.17,-55.95,141.0,PASO DE LOS CUADRADOS,POINT (-6228325.509883657 -3762898.46046375)
UY000001605,1996,36.0,8.0,,,,,3.46,,,,,26.97,,,UY,-32.17,-55.95,141.0,PASO DE LOS CUADRADOS,POINT (-6228325.509883657 -3762898.46046375)
UY000001613,1996,62.0,13.0,,,,,4.09,,,,,45.43,,,UY,-32.16,-55.02,95.0,PASO DE LAS TOSCAS,POINT (-6124798.383445912 -3761589.753606611)
UY000001617,1996,49.0,7.0,,,,,3.35,,,,,33.11,,,UY,-32.11,-54.67,113.0,PASO MAZANGANO,POINT (-6085836.561668267 -3755048.392718696)
UY000001621,1996,52.0,13.0,,,,,4.49,,,,,39.33,,,UY,-32.16,-54.16,157.0,BUENA VISTA,POINT (-6029063.621363696 -3761589.753606611)
UY000001626,1995,58.0,15.0,,,,,3.5,,,,,50.08,,,UY,-32.15,-53.74,62.0,CENTURION,POINT (-5982309.4352305215 -3760281.1917384965)
UY000001626,1996,53.0,11.0,,,,,5.31,,,,,40.31,,,UY,-32.15,-53.74,62.0,CENTURION,POINT (-5982309.4352305215 -3760281.1917384965)
UY000001650,1995,45.0,14.0,,,,,2.68,,,,,40.63,,,UY,-32.22,-54.67,109.0,CLARA,POINT (-6085836.561668267 -3769444.172103709)
UY000001650,1996,52.0,10.0,,,,,3.46,,,,,37.36,,,UY,-32.22,-54.67,109.0,CLARA,POINT (-6085836.561668267 -3769444.172103709)
UY000001653,1996,53.0,13.0,,,,,3.07,,,,,39.21,,,UY,-32.25,-55.42,50.0,PASO LAGUNA,POINT (-6169326.179763221 -3773373.343564884)
UY000001657,1995,61.0,12.0,,,,,4.53,,,,,44.88,,,UY,-32.24,-55.0,125.0,CARAGUATA SUR,POINT (-6122571.993630046 -3772063.474203125)
UY000001657,1996,51.0,8.0,,,,,4.06,,,,,41.57,,,UY,-32.24,-55.0,125.0,CARAGUATA SUR,POINT (-6122571.993630046 -3772063.474203125)
UY000001658,1996,47.0,9.0,,,,,4.06,,,,,34.92,,,UY,-32.29,-54.83,94.0,PASO AGUIAR,POINT (-6103647.68019519 -3778614.2781105484)
UY000001662,1995,52.0,13.0,,,,,3.86,,,,,43.27,,,UY,-32.25,-54.33,183.0,PALLEROS,POINT (-6047987.934798553 -3773373.343564884)
UY000001662,1996,45.0,8.0,,,,,5.98,,,,,33.54,,,UY,-32.25,-54.33,183.0,PALLEROS,POINT (-6047987.934798553 -3773373.343564884)
UY000001665,1995,63.0,20.0,,,,,4.45,,,,,56.02,,,UY,-32.29,-54.17,101.0,TRES BOLICHES,POINT (-6030176.816271629 -3778614.2781105484)
UY000001665,1996,55.0,12.0,,,,,4.84,,,,,44.76,,,UY,-32.29,-54.17,101.0,TRES BOLICHES,POINT (-6030176.816271629 -3778614.2781105484)
UY000001683,1995,48.0,17.0,,,,,3.7,,,,,43.27,,,UY,-32.39,-56.91,162.0,MERINOS,POINT (-6335192.221045199 -3791726.8394880253)
UY000001686,1995,32.0,8.0,,,,,3.11,,,,,22.68,,,UY,-32.34,-56.54,127.0,TIATUCURU,POINT (-6294004.009451687 -3785168.730187814)
UY000001686,1996,29.0,9.0,,,,,2.24,,,,,23.19,,,UY,-32.34,-56.54,127.0,TIATUCURU,POINT (-6294004.009451687 -3785168.730187814)
UY000001688,1995,41.0,14.0,,,,,3.66,,,,,34.92,,,UY,-32.35,-56.33,147.0,EST. QUADROS,POINT (-6270626.9163851 -3786480.0591799608)
UY000001688,1996,0.0,0.0,,,,,0.0,,,,,0.0,,,UY,-32.35,-56.33,147.0,EST. QUADROS,POINT (-6270626.9163851 -3786480.0591799608)
UY000001692,1995,46.0,14.0,,,,,3.15,,,,,40.08,,,UY,-32.33,-55.87,49.0,PO. HONDO,POINT (-6219419.950620194 -3783857.547484519)
UY000001692,1996,31.0,9.0,,,,,4.53,,,,,30.0,,,UY,-32.33,-55.87,49.0,PO. HONDO,POINT (-6219419.950620194 -3783857.547484519)
UY000001709,1995,67.0,16.0,,,,,3.54,,,,,46.54,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,1996,65.0,12.0,,,,,3.54,,,,,44.33,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2003,,,8.0,,,29.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2004,61.0,11.0,12.0,,,28.0,1.97,,,,,35.14,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2007,,,14.0,,,24.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2008,,,16.0,,,26.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2009,,,19.0,,,24.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2011,,,14.0,,,24.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2012,,,19.0,,,21.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2013,,,9.0,,,26.0,,,,,,,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2016,72.0,22.0,,,,,3.67,,,,,60.0,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2019,69.0,18.0,,,,,3.91,,,,,57.67,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2020,45.0,12.0,,,,,2.82,,,,,36.94,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001709,2021,54.0,18.0,,,,,3.02,,,,,50.31,,,UY,-32.35,-54.183,100.0,MELO                           GSN     86440,POINT (-6031623.969651942 -3786480.0591799608)
UY000001732,1995,54.0,13.0,,,,,3.15,,,,,38.15,,,UY,-32.49,-56.36,129.0,PERALTA,POINT (-6273966.501108898 -3804854.066072363)
UY000001732,1996,50.0,17.0,,,,,3.35,,,,,43.66,,,UY,-32.49,-56.36,129.0,PERALTA,POINT (-6273966.501108898 -3804854.066072363)
UY000001734,1995,63.0,15.0,,,,,2.44,,,,,43.23,,,UY,-32.4,-56.18,165.0,ACHAR,POINT (-6253928.992766109 -3793038.9010129385)
UY000001734,1996,50.0,9.0,,,,,4.61,,,,,43.78,,,UY,-32.4,-56.18,165.0,ACHAR,POINT (-6253928.992766109 -3793038.9010129385)
UY000001743,1995,70.0,13.0,,,,,2.56,,,,,42.76,,,UY,-32.44,-55.23,84.0,PASO PEREIRA,POINT (-6148175.476512499 -3798288.615084804)
UY000001743,1996,59.0,14.0,,,,,4.33,,,,,45.75,,,UY,-32.44,-55.23,84.0,PASO PEREIRA,POINT (-6148175.476512499 -3798288.615084804)
UY000001751,1995,49.0,12.0,,,,,2.72,,,,,39.76,,,UY,-32.4,-54.35,116.0,BA321ADO DE MEDINA,POINT (-6050214.324614419 -3793038.9010129385)
UY000001751,1996,42.0,9.0,,,,,3.19,,,,,33.43,,,UY,-32.4,-54.35,116.0,BA321ADO DE MEDINA,POINT (-6050214.324614419 -3793038.9010129385)
UY000001768,1995,46.0,14.0,,,,,3.15,,,,,39.17,,,UY,-32.52,-57.16,81.0,PASO DE LOS MELLIZOS,POINT (-6363022.093743517 -3808795.1046434008)
UY000001771,1995,49.0,13.0,,,,,2.56,,,,,37.13,,,UY,-32.55,-56.86,102.0,SARANDI DE NAVARRO,POINT (-6329626.246505535 -3812737.4716084744)
UY000001774,1996,37.0,8.0,,,,,3.74,,,,,30.24,,,UY,-32.55,-56.62,77.0,EST. FRANCIA,POINT (-6302909.568715149 -3812737.4716084744)
UY000001784,1996,49.0,10.0,,,,,3.43,,,,,34.76,,,UY,-32.5,-55.51,28.0,PASO RAMIREZ,POINT (-6179344.933934616 -3806167.598118513)
UY000001792,1995,61.0,14.0,,,,,3.07,,,,,44.09,,,UY,-32.51,-54.69,134.0,TRES ISLAS,POINT (-6088062.951484132 -3807481.2776178415)
UY000001792,1996,58.0,11.0,,,,,3.58,,,,,46.3,,,UY,-32.51,-54.69,134.0,TRES ISLAS,POINT (-6088062.951484132 -3807481.2776178415)
UY000001793,1995,66.0,13.0,,,,,2.68,,,,,45.91,,,UY,-32.51,-54.53,110.0,FRAILE MUERTO,POINT (-6070251.832957208 -3807481.2776178415)
UY000001793,1996,54.0,8.0,,,,,3.54,,,,,37.68,,,UY,-32.51,-54.53,110.0,FRAILE MUERTO,POINT (-6070251.832957208 -3807481.2776178415)
UY000001838,1995,58.0,10.0,,,,,2.76,,,,,42.24,,,UY,-32.62,-54.59,209.0,CERRO DE LAS CUENTAS,POINT (-6076931.002404804 -3821941.504936829)
UY000001838,1996,55.0,13.0,,,,,4.61,,,,,46.34,,,UY,-32.62,-54.59,209.0,CERRO DE LAS CUENTAS,POINT (-6076931.002404804 -3821941.504936829)
UY000001840,1995,40.0,12.0,,,,,2.95,,,,,34.53,,,UY,-32.53,-54.4,107.0,PASO DEL LOS CARROS,POINT (-6055780.299154082 -3810109.0792682734)
UY000001840,1996,29.0,6.0,,,,,2.6,,,,,18.74,,,UY,-32.53,-54.4,107.0,PASO DEL LOS CARROS,POINT (-6055780.299154082 -3810109.0792682734)
UY000001856,1995,52.0,13.0,,,,,4.17,,,,,42.13,,,UY,-32.683,-57.633,80.0,YOUNG                                  86450,POINT (-6415676.212888736 -3830231.3485886646)
